,YearsCodePro,EdLevelOrdinals,OrgSizeOrdinals,AgeOrdinals,ClusterLabel,HighIncomeDev,ClCentre_YearsCodePro,ClCentre_EdLevelOrdinals,ClCentre_OrgSizeOrdinals,ClCentre_AgeOrdinals
580,0.08,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
583,0.04,0.5714285714285714,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
584,0.06,0.8571428571428571,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
585,0.04,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
590,0.02,0.7142857142857142,0.0058505850585058505,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
592,0.1,0.7142857142857142,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
593,0.16,0.7142857142857142,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
594,0.1,0.7142857142857142,0.00045004500450045,0.45833333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
595,0.3,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
596,0.16,0.8571428571428571,0.0,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
598,0.12,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
599,0.14,0.8571428571428571,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
601,0.16,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
602,0.12,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
607,0.08,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
608,0.06,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
609,0.04,0.5714285714285714,0.029852985298529852,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
610,0.22,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
611,0.1,0.8571428571428571,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
612,0.14,0.8571428571428571,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
615,0.12,0.8571428571428571,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
617,0.2,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
618,0.06,0.7142857142857142,0.029852985298529852,0.45833333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
619,0.24,0.8571428571428571,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
620,0.04,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
621,0.16,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
625,0.08,0.7142857142857142,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
626,0.1,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
631,0.14,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
634,0.04,0.8571428571428571,0.07485748574857486,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
636,0.06,0.8571428571428571,0.2998799879987999,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
637,0.14,0.7142857142857142,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
639,0.26,0.8571428571428571,0.07485748574857486,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
640,0.1,0.8571428571428571,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
641,0.06,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
643,0.12,0.7142857142857142,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
646,0.12,0.7142857142857142,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
648,0.0,0.7142857142857142,0.029852985298529852,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
649,0.08,0.8571428571428571,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
650,0.06,0.8571428571428571,0.2998799879987999,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
651,0.08,0.7142857142857142,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
652,0.16,0.7142857142857142,0.07485748574857486,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
653,0.08,0.8571428571428571,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
654,0.06,0.7142857142857142,0.0058505850585058505,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
655,0.02,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
657,0.18,0.8571428571428571,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
658,0.08,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
660,0.1,0.8571428571428571,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
662,0.24,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
666,0.0,0.7142857142857142,0.00045004500450045,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
667,0.14,0.7142857142857142,0.07485748574857486,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
669,0.04,0.7142857142857142,0.0058505850585058505,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
670,0.04,0.7142857142857142,0.00045004500450045,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
672,0.08,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
673,0.14,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
674,0.02,0.8571428571428571,0.0013501350135013503,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
677,0.14,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
679,0.1,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
680,0.12,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
682,0.1,0.7142857142857142,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
683,0.04,0.7142857142857142,0.029852985298529852,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
686,0.16,0.8571428571428571,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
687,0.04,0.7142857142857142,0.2998799879987999,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
688,0.06,0.7142857142857142,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
689,0.06,0.8571428571428571,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
691,0.12,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
696,0.04,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
697,0.1,0.7142857142857142,0.07485748574857486,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
698,0.08,0.8571428571428571,0.029852985298529852,0.45833333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
699,0.14,0.8571428571428571,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
700,0.04,0.8571428571428571,0.0058505850585058505,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
701,0.2,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
704,0.04,0.7142857142857142,0.00045004500450045,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
706,0.06,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
708,0.1,0.7142857142857142,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
713,0.06,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
716,0.08,0.7142857142857142,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
720,0.14,0.8571428571428571,0.0019001900190019003,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
723,0.14,0.8571428571428571,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
727,0.26,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
728,0.04,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
733,0.12,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
736,0.04,0.8571428571428571,0.0013501350135013503,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
738,0.02,0.7142857142857142,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
740,0.02,0.8571428571428571,0.07485748574857486,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
741,0.28,0.8571428571428571,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
744,0.06,0.7142857142857142,0.029852985298529852,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
746,0.1,0.8571428571428571,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
749,0.02,0.7142857142857142,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
751,0.12,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
753,0.04,0.8571428571428571,0.0013501350135013503,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
756,0.1,0.7142857142857142,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
757,0.1,0.8571428571428571,0.07485748574857486,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
758,0.06,0.7142857142857142,0.0058505850585058505,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
760,0.2,0.7142857142857142,0.07485748574857486,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
762,0.08,0.8571428571428571,0.2998799879987999,0.45833333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
763,0.18,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
767,0.12,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
768,0.04,0.7142857142857142,0.029852985298529852,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
770,0.18,0.7142857142857142,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
774,0.04,0.7142857142857142,0.0058505850585058505,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
776,0.08,0.8571428571428571,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
777,0.16,0.7142857142857142,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
780,0.12,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
786,0.14,0.8571428571428571,0.07485748574857486,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
787,0.14,0.7142857142857142,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
789,0.06,0.8571428571428571,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
790,0.18,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
793,0.12,0.7142857142857142,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
794,0.06,0.7142857142857142,0.029852985298529852,0.45833333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
795,0.16,0.8571428571428571,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
796,0.14,0.8571428571428571,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
797,0.06,0.8571428571428571,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
798,0.06,0.7142857142857142,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
799,0.02,0.8571428571428571,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
800,0.12,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
801,0.14,0.7142857142857142,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
802,0.06,0.7142857142857142,0.07485748574857486,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
804,0.14,0.8571428571428571,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
806,0.18,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
809,0.06,0.7142857142857142,0.0013501350135013503,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
815,0.2,0.8571428571428571,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
816,0.06,0.7142857142857142,0.07485748574857486,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
817,0.1,0.8571428571428571,0.0019001900190019003,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
818,0.06,0.8571428571428571,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
819,0.14,0.8571428571428571,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
820,0.2,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
821,0.1,0.8571428571428571,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
822,0.02,0.8571428571428571,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
827,0.1,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
828,0.0,0.7142857142857142,0.0013501350135013503,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
831,0.08,1.0,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
832,0.14,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
836,0.18,0.7142857142857142,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
837,0.14,0.7142857142857142,0.07485748574857486,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
839,0.04,0.8571428571428571,0.2998799879987999,0.45833333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
842,0.18,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
843,0.02,0.7142857142857142,0.029852985298529852,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
844,0.06,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
849,0.08,0.7142857142857142,0.029852985298529852,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
852,0.0,0.7142857142857142,0.0019001900190019003,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
853,0.04,0.5714285714285714,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
855,0.0,0.7142857142857142,0.0058505850585058505,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
857,0.2,0.8571428571428571,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
858,0.24,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
859,0.06,0.7142857142857142,0.0013501350135013503,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
861,0.12,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
862,0.1,0.7142857142857142,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
864,0.04,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
865,0.08,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
867,0.4,1.0,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
868,0.14,0.8571428571428571,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
873,0.02,0.7142857142857142,0.0058505850585058505,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
874,0.14,0.8571428571428571,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
876,0.02,0.7142857142857142,0.029852985298529852,0.45833333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
877,0.12,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
878,0.14,0.8571428571428571,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
882,0.08,0.7142857142857142,0.2998799879987999,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
888,0.04,0.8571428571428571,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
889,0.18,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
893,0.2,0.7142857142857142,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
894,0.0,0.7142857142857142,0.0013501350135013503,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
895,0.06,0.7142857142857142,0.2998799879987999,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
896,0.06,0.7142857142857142,0.0058505850585058505,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
898,0.12,0.7142857142857142,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
902,0.1,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
903,0.14,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
907,0.16,0.7142857142857142,0.07485748574857486,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
910,0.06,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
911,0.06,0.7142857142857142,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
913,0.12,0.7142857142857142,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
914,0.06,0.7142857142857142,0.0,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
917,0.1,0.5714285714285714,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
918,0.1,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
920,0.06,0.7142857142857142,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
921,0.04,0.8571428571428571,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
924,0.06,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
925,0.2,0.7142857142857142,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
927,0.06,0.8571428571428571,0.2998799879987999,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
932,0.1,0.7142857142857142,0.0058505850585058505,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
933,0.08,0.7142857142857142,0.07485748574857486,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
936,0.06,0.7142857142857142,0.0058505850585058505,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
937,0.18,0.7142857142857142,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
940,0.1,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
942,0.04,0.7142857142857142,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
944,0.1,0.7142857142857142,0.07485748574857486,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
946,0.12,0.7142857142857142,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
947,0.08,0.7142857142857142,0.0013501350135013503,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
951,0.1,0.7142857142857142,0.2998799879987999,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
956,0.1,0.7142857142857142,0.0013501350135013503,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
958,0.06,0.8571428571428571,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
959,0.12,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
960,0.02,0.7142857142857142,0.00045004500450045,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
961,0.12,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
962,0.04,0.8571428571428571,0.029852985298529852,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
963,0.14,0.8571428571428571,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
967,0.14,0.5714285714285714,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
968,0.08,0.7142857142857142,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
972,0.16,0.7142857142857142,0.0058505850585058505,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
974,0.06,0.7142857142857142,0.0058505850585058505,0.45833333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
975,0.1,1.0,0.00045004500450045,0.25,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
978,0.06,0.7142857142857142,0.0058505850585058505,0.08333333333333337,3,False,0.09270089285714285,0.761479591836735,0.05188487598759882,0.21459573412698454
